date,time,lat,lon,depth,ML,fixed,quality
1991-02-06,0 days 23:35:43,24.3258,123.5147,24.99,4.45,N,D
1991-02-06,0 days 10:32:44,23.9342,121.5842,1.62,4.29,N,C
1991-02-06,0 days 05:34:06,23.0872,121.0123,0.16,4.05,N,B
1991-02-05,0 days 14:58:11,23.1308,122.9662,5.81,4.36,N,C
1991-02-04,0 days 23:17:58,22.2107,121.3653,2.55,4.12,N,B
1991-02-04,0 days 10:00:55,23.897,121.5037,10.28,4.79,N,C
1991-02-03,0 days 17:57:55,24.3393,123.5218,3.0,4.07,N,D
1991-02-01,0 days 03:27:58,23.9595,122.4322,10.74,4.24,N,C
1991-03-27,0 days 08:05:07,21.476,122.3427,36.03,4.8,N,D
1991-03-27,0 days 06:37:18,21.6138,121.7143,12.13,4.15,N,D
1991-03-26,0 days 18:56:11,21.2512,122.4807,15.67,4.17,N,D
1991-03-26,0 days 18:30:18,21.8032,121.6428,1.9,4.51,N,D
1991-03-26,0 days 17:46:27,21.6203,122.129,40.0,4.11,N,D
1991-03-26,0 days 15:19:04,21.6107,121.7358,4.16,4.09,N,D
1991-03-26,0 days 14:22:56,22.572,121.6625,116.49,4.39,N,D
1991-03-26,0 days 14:20:23,21.6478,121.9735,19.09,4.38,N,D
1991-03-26,0 days 13:48:52,22.0533,121.7948,2.0,4.08,N,D
1991-03-26,0 days 13:43:48,21.4948,121.7453,3.0,4.68,N,D
1991-03-26,0 days 12:58:42,21.918,121.6853,0.65,4.09,N,D
1991-03-26,0 days 12:40:31,21.4942,121.7792,5.02,4.36,N,D
1991-03-26,0 days 12:07:45,21.8027,122.0578,15.43,4.54,N,D
1991-03-26,0 days 11:59:37,21.8027,121.5552,16.51,4.04,N,D
1991-03-26,0 days 11:01:45,21.8642,121.6107,9.98,4.28,F,C
1991-03-26,0 days 10:57:10,21.8798,121.7508,2.95,4.37,N,D
1991-03-26,0 days 10:45:57,21.6527,121.683,7.97,4.18,N,D
1991-03-26,0 days 10:39:41,21.9035,121.7533,4.12,4.01,N,D
1991-03-26,0 days 10:24:20,21.4217,121.9078,39.6,5.61,N,D
1991-03-26,0 days 09:33:24,21.8517,121.6793,11.28,4.01,N,D
1991-03-26,0 days 06:37:50,21.8603,121.5332,3.35,4.39,N,D
1991-03-26,0 days 06:34:44,21.5917,121.682,13.96,4.54,N,D
1991-03-26,0 days 06:30:40,21.6338,122.1693,2.08,4.39,N,D
1991-03-26,0 days 06:19:30,21.7025,121.6747,16.6,5.2,N,D
1991-03-26,0 days 06:14:54,21.5968,121.767,13.66,4.09,N,D
1991-03-26,0 days 04:49:06,21.932,121.6545,5.0,4.07,N,D
1991-03-26,0 days 04:44:55,21.5872,121.577,5.74,4.18,N,D
1991-03-26,0 days 04:43:40,22.1183,121.9975,26.42,4.3,N,D
1991-03-26,0 days 04:38:07,22.0953,121.6317,3.87,4.27,F,C
1991-03-26,0 days 03:58:23,21.6742,121.661,12.14,5.3,N,D
1991-03-26,0 days 03:57:02,21.6738,121.8918,7.48,4.26,N,C
1991-03-26,0 days 03:52:20,21.6925,121.6697,16.54,4.16,N,D
1991-03-24,0 days 02:26:58,23.6488,122.8472,18.21,4.06,N,C
1991-03-24,0 days 02:22:37,23.6303,122.9495,34.34,4.0,N,D
1991-03-23,0 days 15:59:00,23.746,122.6105,0.99,4.14,N,D
1991-03-22,0 days 06:08:53,23.2132,120.0118,13.32,4.62,N,C
1991-03-21,0 days 17:22:39,21.628,121.7087,11.59,4.65,N,D
1991-03-20,0 days 12:46:11,21.9295,121.3607,135.34,4.14,N,D
1991-03-18,0 days 10:44:34,24.359,121.9787,12.8,4.03,N,D
1991-03-18,0 days 05:36:38,23.1443,119.984,9.81,4.29,N,D
1991-03-17,0 days 21:01:46,23.236,121.0455,6.92,4.4,N,C
1991-03-17,0 days 04:37:05,23.1787,120.011,9.68,5.16,N,D
1991-03-16,0 days 19:32:27,24.7925,121.727,90.01,5.34,N,B
1991-03-15,0 days 15:06:32,23.1498,119.9722,12.1,4.75,N,D
1991-03-15,0 days 07:56:40,23.1632,119.9703,12.15,4.36,N,D
1991-03-14,0 days 07:31:13,23.165,119.9542,6.99,4.21,N,D
1991-03-14,0 days 04:27:43,23.151,119.9532,6.61,4.28,N,D
1991-03-14,0 days 01:29:23,23.1938,119.9405,11.9,4.01,N,D
1991-03-13,0 days 18:30:10,23.142,119.9762,10.41,4.16,N,D
1991-03-13,0 days 16:08:48,23.1427,119.979,9.6,4.25,N,D
1991-03-13,0 days 08:41:33,23.198,119.9138,7.1,4.01,N,D
1991-03-12,0 days 22:02:53,23.2125,120.0013,13.53,4.07,N,D
1991-03-12,0 days 20:13:52,23.1957,120.0247,7.71,4.15,N,D
1991-03-12,0 days 19:46:12,23.2062,120.0888,7.74,4.74,N,D
1991-03-12,0 days 19:45:42,23.1813,119.9575,12.75,4.18,N,D
1991-03-12,0 days 19:16:49,23.2137,120.1285,6.24,4.87,N,D
1991-03-12,0 days 19:15:53,23.1658,119.9683,6.59,4.01,N,D
1991-03-12,0 days 17:49:15,23.6817,121.5485,0.57,4.01,N,D
1991-03-12,0 days 11:22:14,23.2352,120.0662,9.26,4.48,N,D
1991-03-12,0 days 08:32:40,23.2447,120.115,10.51,4.38,N,C
1991-03-12,0 days 07:23:14,23.1397,119.976,13.26,4.28,N,D
1991-03-12,0 days 07:05:45,23.2252,120.039,10.96,4.0,N,D
1991-03-12,0 days 06:54:24,23.2227,120.1058,7.44,4.91,N,D
1991-03-12,0 days 06:04:06,23.2457,120.0745,12.26,5.67,N,D
1991-03-10,0 days 02:50:22,24.1208,122.5355,31.24,4.24,N,D
1991-03-09,0 days 22:15:42,23.8305,120.8463,30.18,4.61,N,A
1991-03-08,0 days 03:06:21,24.3853,121.618,38.41,4.26,N,C
1991-03-07,0 days 15:34:15,22.9553,120.5413,15.15,4.37,N,A
1991-03-07,0 days 13:40:25,24.682,122.3898,95.66,5.06,N,D
1991-03-05,0 days 19:57:47,22.2713,121.1995,31.15,4.18,N,B
1991-03-05,0 days 01:49:25,22.8605,120.6883,10.15,4.53,N,C
1991-03-04,0 days 05:43:26,22.995,121.3915,16.52,4.28,N,C
1991-03-04,0 days 04:27:01,23.6137,121.5298,0.24,4.25,N,C
1991-03-03,0 days 04:36:46,23.8675,121.7547,0.14,4.48,N,C
1991-03-02,0 days 19:42:10,24.0587,121.7128,27.34,4.32,N,C
1991-03-02,0 days 18:13:18,23.888,121.7407,0.24,5.21,N,C
1991-03-02,0 days 04:56:38,24.0437,121.7502,25.83,5.0,N,C
1991-03-02,0 days 01:06:55,21.7682,121.6223,114.7,4.61,N,D
1991-04-28,0 days 14:52:19,23.9678,121.7568,0.19,4.41,N,C
1991-04-26,0 days 00:24:09,23.8863,122.6268,2.01,5.23,N,D
1991-04-22,0 days 07:42:29,24.0262,121.5347,22.61,4.14,N,A
1991-04-21,0 days 13:04:10,23.205,121.0615,10.31,4.17,N,C
1991-04-21,0 days 12:18:56,23.919,122.5755,21.23,4.07,F,C
1991-04-20,0 days 06:39:18,24.0595,121.6863,1.59,4.01,N,C
1991-04-19,0 days 05:33:17,23.8478,121.7153,23.75,4.65,N,C
1991-04-17,0 days 08:37:03,23.6682,121.3353,2.09,4.49,N,C
1991-04-17,0 days 03:57:45,23.673,121.3363,2.0,4.28,N,C
1991-04-13,0 days 01:09:37,23.8805,122.5783,3.38,4.63,N,D
1991-04-12,0 days 10:21:39,23.7507,121.4967,2.68,4.26,N,C
1991-04-09,0 days 10:14:39,21.537,121.9083,5.71,4.35,N,D
1991-04-09,0 days 10:04:10,21.4895,121.789,9.07,4.8,N,D
1991-04-07,0 days 15:05:02,24.2823,121.908,23.06,4.2,N,D
1991-04-05,0 days 06:41:16,25.2663,122.1505,218.23,4.5,N,D
1991-04-04,0 days 22:19:54,23.735,121.5323,1.0,4.15,N,C
1991-04-03,0 days 14:44:33,21.8945,121.9935,34.36,4.09,N,D
1991-04-03,0 days 11:08:34,22.7388,121.6433,5.25,4.44,N,D
1991-04-02,0 days 08:21:41,22.759,121.3677,15.6,5.07,N,C
1991-05-28,0 days 07:32:06,23.9513,122.4242,6.19,4.73,N,D
1991-05-27,0 days 09:23:14,21.5085,121.7662,10.22,4.13,N,D
1991-05-27,0 days 01:19:51,23.9357,122.4347,1.0,4.19,N,D
1991-05-25,0 days 03:00:03,24.2922,122.9443,18.65,4.17,N,D
1991-05-24,0 days 08:55:12,22.8128,122.6075,25.17,4.04,N,D
1991-05-24,0 days 01:47:52,24.3165,122.0907,12.32,4.6,N,D
1991-05-22,0 days 08:47:42,22.8738,121.4187,1.64,4.45,N,C
1991-05-18,0 days 04:17:56,24.5058,122.4507,52.53,4.41,N,D
1991-05-17,0 days 22:53:40,25.349,122.217,266.66,4.75,N,D
1991-05-16,0 days 04:50:45,23.2007,120.4828,8.06,4.26,N,B
1991-05-13,0 days 19:11:21,23.8422,121.85,44.39,4.24,N,D
1991-05-11,0 days 17:26:30,22.246,121.094,6.07,4.34,N,C
1991-05-11,0 days 08:00:44,22.4658,121.031,14.45,4.24,N,C
1991-05-07,0 days 04:36:53,23.5817,121.3585,1.52,4.74,N,C
1991-05-05,0 days 23:48:44,23.7245,121.5568,9.39,4.01,N,D
1991-05-01,0 days 15:12:24,23.859,122.8338,35.4,4.48,N,D
1991-06-28,0 days 16:25:19,23.833,121.6978,22.45,4.11,N,C
1991-06-26,0 days 16:52:03,24.542,122.2383,42.18,4.52,N,D
1991-06-25,0 days 09:41:01,24.5972,122.6097,4.55,4.49,N,D
1991-06-24,0 days 18:43:46,24.2718,122.1175,7.07,4.93,N,D
1991-06-24,0 days 17:46:22,24.2217,122.2375,8.68,5.12,N,D
1991-06-23,0 days 18:03:13,23.1748,120.542,10.64,4.58,N,B
1991-06-22,0 days 10:06:16,22.6342,121.2775,53.32,4.83,N,C
1991-06-20,0 days 06:31:36,21.1842,121.8233,206.79,4.92,N,D
1991-06-14,0 days 06:40:22,24.7593,121.8737,73.59,4.03,N,D
1991-06-11,0 days 17:19:49,23.233,120.0288,12.92,4.1,N,C
1991-06-09,0 days 08:06:55,23.8428,121.5675,24.85,4.27,N,C
1991-06-07,0 days 12:00:48,21.7972,121.6065,5.01,4.49,N,D
1991-06-06,0 days 10:00:18,22.449,121.7003,20.63,4.13,N,D
1991-06-04,0 days 03:52:30,23.2275,120.0387,12.15,4.11,N,C
1991-06-03,0 days 17:03:10,23.8232,121.8733,20.48,5.07,N,D
1991-06-03,0 days 10:34:10,24.7875,121.9832,70.36,4.58,N,D
1991-06-03,0 days 03:57:13,21.4253,122.2003,22.27,4.01,N,D
1991-06-02,0 days 19:49:35,22.3518,119.9807,51.63,4.1,N,D
1991-07-29,0 days 08:49:42,23.1255,122.0313,12.61,4.16,N,D
1991-07-29,0 days 04:05:45,23.2142,121.6688,29.71,4.81,N,D
1991-07-27,0 days 18:17:41,23.641,121.3998,4.87,4.51,N,C
1991-07-26,0 days 20:26:41,23.858,122.1738,14.84,4.22,N,D
1991-07-26,0 days 05:20:46,23.861,121.5963,24.82,4.01,N,C
1991-07-21,0 days 23:03:13,21.2945,122.6407,15.12,4.34,N,D
1991-07-20,0 days 17:42:09,24.5753,120.885,6.8,4.16,N,C
1991-07-19,0 days 18:42:16,23.6468,121.4015,4.35,4.7,N,C
1991-07-19,0 days 04:48:35,24.528,122.4207,1.15,4.66,N,D
1991-07-17,0 days 01:17:42,21.9178,121.3367,51.05,4.83,N,C
1991-07-14,0 days 15:07:05,21.891,121.1117,11.69,4.16,N,D
1991-07-14,0 days 13:59:33,21.9147,121.0848,16.87,4.34,N,D
1991-07-10,0 days 19:16:48,23.964,121.706,3.05,4.14,N,D
1991-07-08,0 days 11:25:48,24.1743,122.8408,78.95,4.24,N,D
1991-07-08,0 days 11:25:41,24.9283,122.5093,7.8,4.32,N,C
1991-07-07,0 days 16:22:49,24.9132,121.7627,114.99,4.26,N,D
1991-07-06,0 days 23:52:14,23.6602,121.2992,3.54,4.06,N,C
1991-07-06,0 days 16:58:48,21.3637,121.7512,103.86,4.93,N,D
1991-07-06,0 days 16:49:45,22.7758,121.3953,38.81,4.08,N,B
1991-07-06,0 days 13:13:56,24.645,122.9862,106.69,4.23,N,C
1991-07-05,0 days 19:13:48,24.9245,122.6237,6.3,4.08,N,D
1991-07-05,0 days 12:27:50,23.5223,121.915,18.67,4.23,N,D
1991-07-04,0 days 00:01:57,21.6525,122.164,12.72,4.45,N,D
1991-08-27,0 days 13:09:20,23.7783,121.7618,6.93,4.37,N,C
1991-08-26,0 days 10:18:44,24.0387,121.587,22.87,4.82,N,C
1991-08-25,0 days 07:14:22,22.93,121.2808,17.83,4.06,N,C
1991-08-24,0 days 11:24:49,24.8552,122.2513,1.43,4.08,N,D
1991-08-19,0 days 18:07:57,25.0392,122.5355,150.8,4.05,N,D
1991-08-18,0 days 19:12:37,23.0302,121.3685,32.9,4.34,N,C
1991-08-18,0 days 08:15:00,24.8418,122.0382,1.5,4.03,N,C
1991-08-17,0 days 18:19:09,23.4367,121.6142,24.9,4.04,N,C
1991-08-15,0 days 00:34:19,23.727,122.5303,2.78,4.63,N,D
1991-08-08,0 days 23:24:16,23.9018,121.7845,22.52,4.48,N,C
1991-08-06,0 days 17:31:13,23.8678,120.7672,27.83,4.07,N,A
1991-08-04,0 days 16:17:11,24.2213,122.4122,46.02,4.18,N,D
1991-08-04,0 days 02:08:27,24.8802,122.0602,1.0,4.42,N,D
1991-08-03,0 days 08:35:07,24.1717,122.4305,95.22,4.16,N,D
1991-08-03,0 days 02:36:13,24.2835,122.1545,7.18,4.18,N,D
1991-08-01,0 days 14:39:46,21.4498,119.8833,2.78,4.02,N,D
1991-09-26,0 days 16:05:42,23.6505,121.6523,32.5,4.13,N,C
1991-09-26,0 days 15:56:47,24.1203,121.7628,2.05,4.06,N,D
1991-09-24,0 days 02:12:16,24.811,122.3567,96.54,4.1,N,D
1991-09-21,0 days 00:52:14,23.9163,121.9122,12.05,4.32,N,D
1991-09-18,0 days 16:19:09,23.5902,121.6255,28.78,4.47,N,C
1991-09-18,0 days 13:05:43,24.5217,122.8677,97.76,5.58,N,D
1991-09-18,0 days 07:01:36,24.3798,122.7822,25.69,4.53,N,C
1991-09-11,0 days 07:24:05,25.02,121.8897,127.55,4.44,N,C
1991-09-10,0 days 13:27:32,24.6075,122.3603,1.55,4.59,N,D
1991-09-10,0 days 01:55:29,24.0012,121.8667,8.31,4.2,N,D
1991-09-09,0 days 20:57:52,22.7258,120.924,1.41,4.72,N,C
1991-09-09,0 days 20:09:45,22.8935,121.5865,7.28,4.1,N,D
1991-09-09,0 days 02:20:07,22.7162,121.031,7.32,4.3,N,B
1991-09-08,0 days 21:21:27,23.965,122.7225,19.61,4.11,N,C
1991-09-08,0 days 18:02:04,23.4185,121.5877,13.99,4.07,N,C
1991-09-05,0 days 00:35:53,24.0077,122.2825,16.81,4.1,N,D
1991-09-04,0 days 22:14:54,21.854,121.169,21.41,4.59,N,D
1991-09-04,0 days 14:58:09,24.2227,122.8472,24.5,4.01,N,C
1991-09-04,0 days 12:59:47,23.6632,121.3372,8.86,4.8,N,C
1991-09-03,0 days 01:59:29,22.8343,121.2832,7.61,4.03,N,C
1991-10-29,0 days 08:21:06,23.8228,120.7438,14.64,4.41,N,A
1991-10-25,0 days 14:40:37,23.642,122.934,1.32,5.12,N,D
1991-10-24,0 days 12:06:13,23.0245,121.404,21.89,4.42,N,C
1991-10-23,0 days 20:37:22,21.983,121.9877,1.13,5.09,N,C
1991-10-23,0 days 20:16:48,22.1333,121.722,3.29,4.67,N,C
1991-10-21,0 days 20:23:54,23.815,121.5815,22.87,4.29,N,C
1991-10-18,0 days 03:52:09,23.7773,121.7543,11.52,5.02,N,C
1991-10-14,0 days 08:18:26,23.8493,122.6288,2.34,4.61,N,D
1991-10-12,0 days 13:52:12,21.6635,119.7195,58.98,4.04,N,D
1991-10-12,0 days 05:08:40,22.869,121.4355,23.34,5.33,N,C
1991-10-09,0 days 21:54:10,23.0542,122.7388,13.05,4.25,N,C
1991-10-08,0 days 14:48:20,23.8613,121.8077,16.7,4.81,N,D
1991-10-06,0 days 18:15:36,24.9282,121.8013,101.17,4.27,N,B
1991-10-05,0 days 14:24:02,24.8597,121.9843,79.78,4.16,N,D
1991-10-02,0 days 18:31:19,24.0488,122.5982,9.87,4.09,N,D
1991-10-01,0 days 13:23:45,23.8473,121.8128,19.64,4.96,N,D
1991-11-25,0 days 10:29:11,23.1593,121.6828,33.62,5.0,N,C
1991-11-25,0 days 03:52:09,25.0795,122.4717,163.39,4.03,N,D
1991-11-23,0 days 18:19:33,24.456,121.775,39.18,4.14,N,C
1991-11-21,0 days 16:53:02,23.2625,120.0628,6.9,4.38,N,C
1991-11-20,0 days 03:19:17,23.8017,121.6405,1.62,4.51,N,C
1991-11-16,0 days 18:13:50,24.8478,121.9342,95.02,4.14,N,C
1991-11-16,0 days 01:03:51,23.872,122.846,11.78,4.18,N,D
1991-11-10,0 days 20:05:56,24.7177,122.3677,85.16,4.03,N,D
1991-11-10,0 days 14:25:27,24.5488,122.2587,70.75,4.08,N,D
1991-11-08,0 days 21:59:58,24.0285,122.841,25.39,4.79,N,D
1991-11-07,0 days 12:14:26,23.8578,121.8013,33.17,4.66,N,C
1991-11-05,0 days 09:36:37,24.1347,121.6407,25.15,4.66,N,C
1991-11-04,0 days 21:12:14,23.7737,121.8255,10.25,4.83,N,D
1991-11-04,0 days 00:20:52,25.2023,122.7292,208.92,4.19,N,D
1991-11-03,0 days 04:17:20,23.4617,121.5973,35.27,5.11,N,C
1991-12-28,0 days 12:20:51,24.3673,121.9597,12.17,4.26,N,D
1991-12-27,0 days 13:34:28,24.4435,122.3308,73.42,4.89,N,D
1991-12-24,0 days 02:51:43,23.1825,120.7272,7.6,4.92,N,A
1991-12-21,0 days 22:09:22,23.8718,121.5683,20.32,4.6,N,C
1991-12-21,0 days 20:41:01,23.9772,121.8588,23.75,4.21,N,D
1991-12-21,0 days 04:08:17,24.9748,122.9782,32.42,4.04,N,D
1991-12-18,0 days 09:06:48,24.8282,122.8613,157.2,4.03,N,D
1991-12-17,0 days 01:33:37,24.1677,122.2177,13.76,4.55,N,D
1991-12-16,0 days 18:12:57,22.0407,121.7263,122.31,4.08,N,D
1991-12-15,0 days 04:03:04,24.1082,122.8085,31.34,5.13,N,D
1991-12-14,0 days 14:12:03,23.8815,122.8127,16.82,4.2,N,D
1991-12-10,0 days 08:12:28,23.9003,122.3902,5.78,4.26,N,D
1991-12-10,0 days 07:51:15,23.9587,122.3187,14.22,4.37,N,D
1991-12-10,0 days 07:43:23,23.922,122.3498,14.98,4.84,N,D
1991-12-10,0 days 07:30:16,23.909,122.4428,6.12,5.04,N,D
1991-12-09,0 days 14:35:25,23.6908,122.5188,0.2,4.47,N,D
1991-12-08,0 days 22:23:32,23.9053,122.4967,16.97,5.14,N,D
1991-12-06,0 days 12:31:41,23.9613,122.7708,3.4,4.25,N,D
1991-12-06,0 days 07:29:01,24.9312,122.0715,104.28,4.09,N,D
1991-12-05,0 days 15:48:23,22.6777,121.3992,22.47,5.24,N,A
1991-12-05,0 days 12:30:40,21.2882,119.9445,70.67,4.01,N,D
1991-12-02,0 days 16:40:55,24.397,122.7733,29.08,4.13,N,C
1991-12-02,0 days 06:14:15,23.1805,121.6972,35.03,5.48,N,C
1992-01-27,0 days 12:05:57,24.8432,121.908,102.35,4.35,N,C
1992-01-25,0 days 21:48:02,22.4332,119.9422,52.34,4.05,N,D
1992-01-24,0 days 01:50:08,23.8263,121.8273,50.01,4.3,N,D
1992-01-23,0 days 01:22:20,24.9293,122.0383,96.95,4.1,N,D
1992-01-23,0 days 00:29:33,23.4775,121.5735,35.26,4.15,N,C
1992-01-22,0 days 22:27:50,24.7638,122.169,91.73,4.82,N,D
1992-01-12,0 days 20:19:09,24.9067,121.8877,119.42,4.86,N,C
1992-01-12,0 days 16:27:01,24.5448,122.135,65.61,4.34,N,D
1992-01-11,0 days 12:10:12,23.96,121.8168,39.28,4.46,N,D
1992-01-09,0 days 03:06:56,24.8272,121.5865,84.71,4.64,N,A
1992-01-06,0 days 09:33:57,23.0392,121.391,44.04,4.52,N,C
1992-01-05,0 days 10:43:55,22.1565,121.2612,24.1,4.23,N,B
1992-01-04,0 days 19:42:46,22.4067,121.3348,4.55,4.05,N,C
1992-02-26,0 days 18:55:13,23.3412,121.6948,32.37,4.38,N,C
1992-02-25,0 days 21:33:17,24.6275,121.8202,75.15,4.46,N,B
1992-02-24,0 days 11:12:16,23.2075,121.5523,26.91,4.76,N,C
1992-02-21,0 days 21:07:44,23.3293,121.6692,34.28,4.97,N,C
1992-02-21,0 days 19:40:33,25.069,122.6383,150.85,4.22,N,D
1992-02-21,0 days 16:35:03,21.4675,122.6927,7.77,4.01,N,D
1992-02-18,0 days 11:16:14,25.0662,119.6062,62.6,5.16,N,D
1992-02-18,0 days 00:33:52,22.421,121.0752,47.94,4.15,N,A
1992-02-12,0 days 00:23:04,23.2325,120.0628,8.02,4.19,N,C
1992-02-10,0 days 13:40:49,21.3938,121.971,28.95,4.5,N,D
1992-02-10,0 days 12:56:32,21.5992,121.8417,35.0,4.72,N,D
1992-02-10,0 days 12:39:01,21.5747,121.7808,32.64,4.87,N,D
1992-02-08,0 days 23:20:45,25.0972,121.3845,110.94,4.27,N,D
1992-02-07,0 days 16:14:33,24.8663,122.9617,122.54,4.03,N,D
1992-02-06,0 days 23:43:49,25.4172,122.2283,263.23,4.53,N,D
1992-02-06,0 days 09:55:02,24.6718,122.4792,101.81,4.74,N,D
1992-02-04,0 days 22:14:03,22.9822,120.525,16.08,4.01,N,A
1992-02-04,0 days 10:05:28,23.164,120.397,15.72,4.65,N,A
1992-02-03,0 days 21:18:55,23.6952,122.6382,0.21,4.15,N,D
1992-02-03,0 days 10:37:27,23.242,120.0672,8.03,4.51,N,C
1992-03-27,0 days 04:40:51,24.6857,121.9415,69.05,4.77,N,C
1992-03-25,0 days 17:15:34,24.22,123.5457,33.0,5.59,N,D
1992-03-24,0 days 05:03:00,23.6462,120.9143,5.19,4.65,N,C
1992-03-21,0 days 03:11:59,23.9985,121.609,26.76,5.05,N,C
1992-03-20,0 days 07:44:30,23.9208,122.462,13.99,4.03,N,D
1992-03-19,0 days 09:08:28,24.0165,122.3577,12.98,4.41,N,D
1992-03-19,0 days 07:43:02,24.7027,122.2278,81.02,4.23,N,D
1992-03-15,0 days 14:04:15,24.0395,122.4155,6.68,4.21,N,D
1992-03-15,0 days 01:01:23,23.3745,123.7012,27.97,5.9,N,D
1992-03-14,0 days 09:17:04,24.659,122.509,2.31,4.67,N,D
1992-03-11,0 days 05:25:05,24.5997,121.7725,72.63,4.88,N,B
1992-03-10,0 days 06:26:33,24.664,121.5853,58.26,4.31,N,B
1992-03-09,0 days 02:33:28,23.9642,121.7157,26.28,4.2,N,C
1992-03-04,0 days 19:02:25,23.7855,121.7535,7.99,4.88,N,D
1992-03-03,0 days 22:45:30,23.992,121.74,28.74,4.78,N,C
1992-04-28,0 days 04:45:17,22.6965,120.7575,35.39,4.16,N,A
1992-04-26,0 days 13:53:07,24.3132,121.7323,28.71,4.23,N,C
1992-04-24,0 days 11:49:13,23.8105,121.6097,0.77,5.21,N,C
1992-04-21,0 days 20:33:53,25.058,121.7417,128.98,4.16,N,C
1992-04-21,0 days 18:16:19,25.2508,122.2722,213.42,4.62,N,D
1992-04-21,0 days 16:43:03,24.1587,122.2183,6.27,4.24,N,D
1992-04-21,0 days 13:36:54,24.47,120.7172,11.2,4.52,N,C
1992-04-21,0 days 11:38:17,21.901,121.8997,191.06,5.04,N,D
1992-04-20,0 days 16:16:38,24.4508,120.7143,8.8,5.14,N,C
1992-04-20,0 days 10:28:41,23.7445,121.8283,42.39,4.24,N,D
1992-04-20,0 days 02:20:18,23.8102,121.5495,25.05,4.93,N,C
1992-04-19,0 days 20:08:08,23.8492,121.529,18.58,4.41,N,C
1992-04-19,0 days 18:32:20,23.8405,121.5745,8.07,5.55,N,C
1992-04-18,0 days 22:34:58,21.0825,122.1007,173.18,5.32,N,D
1992-04-17,0 days 18:31:03,25.2455,122.126,211.54,4.3,N,D
1992-04-14,0 days 17:26:24,23.0125,121.9242,14.84,4.0,N,D
1992-04-14,0 days 17:24:05,23.0147,121.9602,16.83,4.65,N,D
1992-04-12,0 days 21:31:28,21.9812,120.4812,47.86,4.45,N,D
1992-04-11,0 days 07:24:20,24.4625,122.0658,69.98,4.34,N,D
1992-04-11,0 days 02:55:29,24.576,121.9725,3.38,4.35,N,D
1992-04-10,0 days 08:05:58,24.8747,122.1487,111.94,4.43,N,D
1992-04-10,0 days 00:40:06,23.8772,121.5877,21.94,4.57,N,C
1992-04-08,0 days 18:35:12,24.819,121.7955,89.08,4.82,N,B
1992-04-05,0 days 12:39:20,23.9348,122.5308,9.63,4.36,N,D
1992-04-02,0 days 02:33:51,24.0727,121.6783,29.49,4.14,N,C
1992-04-02,0 days 01:41:55,24.0903,121.7263,23.59,4.47,N,C
1992-04-02,0 days 01:39:42,24.114,121.7075,24.29,4.98,N,C
1992-04-01,0 days 14:23:12,23.883,122.3308,11.15,4.02,N,D
1992-05-28,0 days 23:25:39,23.1528,121.3247,11.66,4.39,N,B
1992-05-28,0 days 23:19:35,23.1322,121.3508,13.68,5.42,N,C
1992-05-28,0 days 20:42:51,23.0888,121.327,17.91,4.13,N,D
1992-05-28,0 days 20:42:16,23.1607,121.2972,0.57,4.95,N,B
1992-05-28,0 days 20:40:37,24.0597,122.6938,20.77,4.54,N,D
1992-05-28,0 days 08:30:25,23.7902,121.5042,9.18,4.03,N,C
1992-05-26,0 days 23:19:52,23.1377,121.3138,9.96,4.19,N,B
1992-05-26,0 days 21:47:15,23.1132,121.4263,16.68,4.68,N,C
1992-05-26,0 days 07:06:17,24.776,122.4547,112.79,4.14,N,D
1992-05-22,0 days 00:10:33,22.2973,121.4182,14.81,4.24,N,C
1992-05-21,0 days 05:04:35,23.732,121.5448,16.7,4.43,N,C
1992-05-12,0 days 02:34:01,24.5702,122.8628,104.02,4.36,N,D
1992-05-10,0 days 12:48:52,24.711,121.9065,75.2,4.14,N,D
1992-05-08,0 days 12:42:25,23.2967,121.6467,30.01,4.19,N,C
1992-05-07,0 days 20:41:54,24.4662,122.7828,88.57,4.6,N,D
1992-05-06,0 days 15:24:34,23.9327,121.906,25.02,4.17,N,D
1992-05-03,0 days 19:25:05,23.8455,122.646,5.02,5.12,N,D
1992-05-03,0 days 12:10:01,24.9092,122.2215,112.42,4.11,N,D
1992-05-01,0 days 04:31:08,23.7588,121.533,4.06,4.95,N,C
1992-06-25,0 days 18:29:10,23.9918,121.632,23.36,4.96,N,C
1992-06-25,0 days 10:48:32,23.0397,122.8982,5.85,4.34,N,D
1992-06-23,0 days 06:55:10,23.9022,122.3597,12.81,4.89,N,D
1992-06-22,0 days 03:12:14,24.263,122.1483,9.03,4.69,N,D
1992-06-20,0 days 17:51:12,22.7258,122.073,9.41,4.05,N,D
1992-06-19,0 days 08:18:57,24.2825,121.7855,53.5,4.27,N,C
1992-06-14,0 days 05:48:40,25.1185,122.9342,214.31,4.45,N,D
1992-06-14,0 days 04:31:47,23.7738,121.5327,19.06,4.66,N,C
1992-06-13,0 days 10:36:05,24.9073,121.7945,117.48,4.16,N,B
1992-06-11,0 days 10:30:51,22.9978,122.4155,16.36,4.25,N,D
1992-06-11,0 days 03:28:46,24.8868,122.3745,3.83,4.17,N,D
1992-06-08,0 days 07:56:40,24.7605,122.1623,80.78,5.14,N,D
1992-06-08,0 days 04:58:07,23.974,121.6357,23.08,4.0,N,C
1992-06-07,0 days 11:29:23,23.777,121.5468,18.65,4.1,N,C
